href,object,Favorites ,Appetizers ,Quick and Easy,Healthy,Dinner Party ,Grilling ,Dessert,Cake,*Member Recipes,Salad,Soup,Vegetable,Fruit,Beef,Chicken,Fish,Pizza,Pasta,Breads,Dips,Nuts,Sushi,Beverages,Thanksgiving,Christmas
https://cookbooks.com/Recipe-Details.aspx?id=18247,WHITE CHOCOLATE PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18266,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18364,PARTY FRUIT PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18382,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18430,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18450,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18478,PINK PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18514,STRAWBERRY PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18578,MICROWAVE CHEX PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18637,PARTY CHEESE BALL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18689,PARTY FRUIT FREEZE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18696,CRAB PARTY SPREAD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18703,PARTY MEATBALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18813,EASY PARTY NACHOS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18835,PARTY HAM SANDWICHES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=18863,SALMON PARTY LOG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19014,EGG SALAD PARTY SNACK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19017,HAM SALAD PARTY SNACK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19047,PARTY RYE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19048,PARTY SANDWICHES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19096,THE ORIGINAL CHEX PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19151,THE ORIGINAL CHEX PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19161,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19239,ZESTY PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19249,PAM'S PARTY CHEESE DIP - CHILI CON QUESO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19445,CHRISTMAS PARTY PINWHEELS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://cookbooks.com/Recipe-Details.aspx?id=19536,SAVORY PARTY BREAD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19547,PARTY  CHEESE BALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19632,PARTY PIN WHEELS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19644,PARTY COCKTAIL SAUSAGES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19663,PARTY SNACK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19709,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19752,PARTY SMOKIES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19761,PARTY SHRIMP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=19806,PARTY PINWHEELS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=20075,CHICKEN AND HAM PARTY SALADS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=22258,PARTY CHICKEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=23151,PARTY CHICKEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=24976,QUICK PARTY RICE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=25084,PARTY POTATOES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=25455,PARTY POTATOES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=25560,PARTY TIME BEANS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=25983,AU GRATIN PARTY POTATOES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=26014,CROCK-POT PARTY BEANS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=28403,M&M PARTY COOKIES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=31214,WHITE CHOCOLATE PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32112,PARTY APPLE CIDER,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32132,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32246,PEANUT BUTTER PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32257,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32392,CHEX PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32394,PARTY MINTS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32424,KATE'S PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32463,PARTY SLUSH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32466,ORANGE SHERBET PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32628,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32641,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32646,CINDY'S PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32821,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32832,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32853,EASY PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32881,PARTY PUNCH BASE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32917,WHITE CHOCOLATE PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=32965,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33010,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33069,DADDY'S FAMOUS PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33122,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33138,PARTY PINWHEELS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33160,SNACK-ATTACK PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33204,PARTY PIZZA APPETIZERS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33381,THE ORIGINAL CHEX PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33451,PARTY OYSTER CRACKERS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33476,PARTY MIX RECIPE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33477,PARTY CHEESE BALL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33513,CHEESE PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33622,PARTY WIENERS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33659,PARTY CHEESE BALL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33679,PARTY MEATBALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33680,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33739,HIDDEN VALLEY RANCH PARTY PINWHEELS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33744,PARTY SANDWICHES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33877,SKYLINE PARTY DIP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33934,HIDDEN VALLEY RANCH PARTY PINWHEELS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=33989,PARTY SPREAD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34028,HALLOWEEN PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34225,MOMMA'S CHEX PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34254,PARTY TREATS PECANS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34274,FOOTBALL PARTY DIP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34278,PARTY CHEESE WREATH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34279,PARTY CUCUMBER SANDWICHES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34319,EASY PARTY MEATBALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34334,PARMESAN PARTY ROUNDS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34459,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=34474,PARTY CHEESE BALL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=35576,PARTY BEAN SALAD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=36595,PARTY CHICKEN BREASTS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=36934,ZESTY PARTY MEATBALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=37215,TANGY PARTY MEATBALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=38450,PARTY CHICKEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=39494,PARTY PORK ROAST WITH PLUM DIPPING SAUCE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=39728,PARTY CHICKEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=40093,PARTY POTATOES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=40299,PARTY POTATOES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=40497,PARTY POTATOES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=40573,PARTY POTATOES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=41209,PARTY POTATO CASSEROLE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=41210,SWEET POTATO PARTY LOG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=41830,BANANA MALLOW PARTY PIE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=42413,SAVORY PARTY BREAD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=43566,M&M PARTY COOKIES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=44483,PAINTBRUSH PARTY COOKIES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=44725,PARTY COOKIES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=45327,COOKIE SHEET PARTY CAKE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47627,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47655,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47660,WEDDING OR PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47736,PARTY TIME FRUIT PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47813,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47879,WHITE CHOCOLATE PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47881,SUE'S WHITE CHOCO PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47882,NUTS & BOLTS PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47903,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47906,KIDS PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47927,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47954,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47956,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=47966,STRAWBERRY PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48023,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48038,PARTY PIZZA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48152,PARTY  PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48192,PRALINE PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48207,RED PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48221,TANGY PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48231,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48262,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48306,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48353,PARTY FRUIT PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48458,PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48518,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48563,CRANBERRY PARTY PUNCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48590,PARTY-ON PARTY DIP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48591,WHITE CHOCOLATE PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48606,PARTY MINI MEATBALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48622,PARTY PRETZELS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48699,PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48704,EASY PARTY SAUSAGES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48719,"""PARTY FOOD"" ARMADILLO EGGS",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48748,PARTY BALLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48749,PARTY CHEESE BALL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48789,PARTY CHEESE FONDUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48910,OYSTER CRACKERS PARTY MIX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cookbooks.com/Recipe-Details.aspx?id=48952,PARTY PIZZA APPETIZERS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
